Latitude,Longitude,Voivodeship
49.7163451,19.0272177,Śląskie
49.9501977,18.5753959,Śląskie
50.2417666,18.8461481,Śląskie
50.2813524,18.6696401,Śląskie
50.2863728,18.7306806,Śląskie
50.2919009,19.176223,Śląskie
50.2983808,16.8765915,Dolnośląskie
50.2996826,18.8237475,Śląskie
50.3062536,18.7562086,Śląskie
50.3738331,18.9471276,Śląskie
50.3800847,18.8117258,Śląskie
50.3949623,18.8717577,Śląskie
50.4239145,18.1249156,Opolskie
50.4289719,18.1826915,Opolskie
50.4612692,17.0072351,Opolskie
50.4902318,18.0221916,Opolskie
50.4914319,19.4261959,Śląskie
50.492505,18.9177408,Śląskie
50.604649,18.4870724,Opolskie
50.6414856,17.6306345,Opolskie
50.6541863,18.3843593,Opolskie
50.6618916,17.8891016,Opolskie
50.6709046,16.1927801,Dolnośląskie
50.6720655,17.970268,Opolskie
50.6764823,18.217991,Opolskie
50.6863935,16.6144756,Dolnośląskie
50.7259257,17.9001611,Opolskie
50.7482814,17.6189548,Opolskie
50.7728609,16.2998288,Dolnośląskie
50.7788595,18.9603447,Śląskie
50.8107035,17.2016523,Dolnośląskie
50.8252417,16.2777243,Dolnośląskie
50.841783,16.5068851,Dolnośląskie
50.8434759,16.4920047,Dolnośląskie
50.8448057,19.1280341,Śląskie
50.8566881,15.7749772,Dolnośląskie
50.8585598,17.4776161,Opolskie
50.8615882,16.3223028,Dolnośląskie
50.8745705,18.4266912,Opolskie
50.898224,16.7490298,Dolnośląskie
50.9126313,18.9398744,Śląskie
50.9183063,15.7479687,Dolnośląskie
50.9676125,18.740898,Śląskie
51.0161549,18.0529573,Opolskie
51.0324871,16.7609203,Dolnośląskie
51.0489404,16.1982195,Dolnośląskie
51.0753065,17.7079165,Opolskie
51.0852232,16.9081338,Dolnośląskie
51.1108208,15.5807995,Dolnośląskie
51.113399,16.9542419,Dolnośląskie
51.1140295,18.2187624,Opolskie
51.1247018,16.9497479,Dolnośląskie
51.2103,19.3155141,Łódzkie
51.2109632,17.3909339,Dolnośląskie
51.2555311,15.5670046,Dolnośląskie
51.26309,15.5687973,Dolnośląskie
51.2808316,17.9803876,Wielkopolskie
51.2956451,18.1631182,Łódzkie
51.302236,16.9126124,Dolnośląskie
51.3070069,17.7156417,Dolnośląskie
51.3127037,17.7242273,Dolnośląskie
51.3383906,16.6345073,Dolnośląskie
51.3564052,19.368797,Łódzkie
51.3844354,16.2030391,Dolnośląskie
51.3856961,16.2147798,Dolnośląskie
51.4022572,16.2117269,Dolnośląskie
51.4041105,16.1713922,Dolnośląskie
51.4107192,19.6616739,Łódzkie
51.4264036,17.9265605,Wielkopolskie
51.4659892,19.219017,Łódzkie
51.5926142,18.7297022,Łódzkie
51.5928589,18.7245529,Łódzkie
51.605,18.9265539,Łódzkie
51.6128762,15.3301913,Lubuskie
51.6129501,16.8606258,Wielkopolskie
51.6369832,17.7850212,Wielkopolskie
51.6393275,17.8299499,Wielkopolskie
51.6523002,16.06591,Dolnośląskie
51.6675114,16.0721364,Dolnośląskie
51.7403554,18.0890114,Wielkopolskie
51.7488401,18.0761956,Wielkopolskie
51.7530874,18.0619566,Wielkopolskie
51.7561168,18.0912173,Wielkopolskie
51.7650301,18.0835151,Wielkopolskie
51.8093875,16.3150699,Lubuskie
51.8235337,19.3032053,Łódzkie
51.8444252,16.561507,Wielkopolskie
51.8448461,16.5819959,Wielkopolskie
51.8579583,16.5042532,Wielkopolskie
51.8662467,16.5734232,Wielkopolskie
51.8833193,17.0666076,Wielkopolskie
51.8908886,18.9556162,Łódzkie
51.8958178,17.7810276,Wielkopolskie
51.9280558,16.361224,Wielkopolskie
51.9407056,17.5611957,Wielkopolskie
51.9704145,18.7972462,Łódzkie
52.0049,16.5258319,Wielkopolskie
52.02132,18.5033909,Wielkopolskie
52.0544118,15.1027774,Lubuskie
52.0582837,19.1938003,Łódzkie
52.0786715,18.2988384,Wielkopolskie
52.0843949,18.2969382,Wielkopolskie
52.1004261,19.935122,Łódzkie
52.1006413,18.4685342,Wielkopolskie
52.1364812,16.2723153,Wielkopolskie
52.1431262,16.7549307,Wielkopolskie
52.1651139,15.8379399,Lubuskie
52.172757,17.6871871,Wielkopolskie
52.1817659,18.2171084,Wielkopolskie
52.1943572,14.7992667,Lubuskie
52.2017058,18.2446456,Wielkopolskie
52.2020327,18.6398103,Wielkopolskie
52.2058998,18.6361729,Wielkopolskie
52.2265118,17.2745112,Wielkopolskie
52.2274454,18.2412404,Wielkopolskie
52.2278539,18.2522396,Wielkopolskie
52.231668,18.2135886,Wielkopolskie
52.2321962,16.8381509,Wielkopolskie
52.2336906,18.2793419,Wielkopolskie
52.2342588,18.2535286,Wielkopolskie
52.2345092,18.2594189,Wielkopolskie
52.2360214,17.2711282,Wielkopolskie
52.2366272,18.2505967,Wielkopolskie
52.2485916,17.0871034,Wielkopolskie
52.2494276,18.911707,Wielkopolskie
52.2605976,18.4218764,Wielkopolskie
52.2903113,17.8667946,Wielkopolskie
52.3105199,16.4246636,Wielkopolskie
52.3114401,17.8126628,Wielkopolskie
52.3160547,18.3532984,Wielkopolskie
52.3278275,17.5791961,Wielkopolskie
52.3306561,17.5454063,Wielkopolskie
52.3344533,17.5658981,Wielkopolskie
52.3516693,16.5213833,Wielkopolskie
52.3652452,18.1848207,Wielkopolskie
52.3888214,18.5005142,Wielkopolskie
52.3999396,19.7341919,Mazowieckie
52.4396147,17.7704019,Wielkopolskie
52.6005975,21.4553899,Mazowieckie
52.7528316,18.1130126,Kujawsko-Pomorskie
52.7816133,20.1154258,Mazowieckie
52.8736931,18.6833417,Kujawsko-Pomorskie
52.8791561,18.7894447,Kujawsko-Pomorskie
52.8885481,18.4025368,Kujawsko-Pomorskie
52.9933649,18.5940605,Kujawsko-Pomorskie
52.9958125,18.6081715,Kujawsko-Pomorskie
53.0117418,18.5834019,Kujawsko-Pomorskie
53.0127506,18.5796138,Kujawsko-Pomorskie
53.0142968,18.5932333,Kujawsko-Pomorskie
53.0171546,18.5711783,Kujawsko-Pomorskie
53.0176981,18.5644552,Kujawsko-Pomorskie
53.020695,18.6135051,Kujawsko-Pomorskie
53.0230675,18.6766111,Kujawsko-Pomorskie
53.0241885,18.8081562,Kujawsko-Pomorskie
53.0252709,18.7708707,Kujawsko-Pomorskie
53.0259059,18.6167377,Kujawsko-Pomorskie
53.0279483,18.6004492,Kujawsko-Pomorskie
53.0312153,18.5005078,Kujawsko-Pomorskie
53.0572896,18.7198311,Kujawsko-Pomorskie
53.0760969,18.2207027,Kujawsko-Pomorskie
53.0787139,21.5898986,Mazowieckie
53.0828399,21.5825535,Mazowieckie
53.1025163,19.0499472,Kujawsko-Pomorskie
53.1083424,20.3792535,Mazowieckie
53.1172898,18.5021361,Kujawsko-Pomorskie
53.1263478,18.0533856,Kujawsko-Pomorskie
53.1364162,17.5989325,Kujawsko-Pomorskie
53.1423515,18.1505226,Kujawsko-Pomorskie
53.1445343,17.9772154,Kujawsko-Pomorskie
53.145895,17.9631665,Kujawsko-Pomorskie
53.152324,18.1215132,Kujawsko-Pomorskie
53.1531687,18.898935,Kujawsko-Pomorskie
53.154018,17.9176383,Kujawsko-Pomorskie
53.1674221,22.0704037,Podlaskie
53.1761234,18.0328222,Kujawsko-Pomorskie
53.1869218,18.0714163,Kujawsko-Pomorskie
53.2474955,17.6072574,Kujawsko-Pomorskie
53.3088485,17.9415515,Kujawsko-Pomorskie
53.3121409,17.9535771,Kujawsko-Pomorskie
53.3645473,20.4302597,Warmińsko-Mazurskie
53.3888078,19.1526907,Kujawsko-Pomorskie
53.4078573,18.4335042,Kujawsko-Pomorskie
53.4079825,18.4236722,Kujawsko-Pomorskie
53.4096052,19.5941351,Warmińsko-Mazurskie
53.4117529,18.4252998,Kujawsko-Pomorskie
53.4256338,19.5939305,Warmińsko-Mazurskie
53.4425533,17.5313788,Kujawsko-Pomorskie
53.4568479,17.5408722,Kujawsko-Pomorskie
53.469906,18.7734691,Kujawsko-Pomorskie
53.4908036,14.5842927,Zachodniopomorskie
53.4989197,15.0586635,Zachodniopomorskie
53.5036967,19.7458467,Warmińsko-Mazurskie
53.5396984,17.2431682,Pomorskie
53.5497637,16.2407835,Zachodniopomorskie
53.567488,21.0044252,Warmińsko-Mazurskie
53.5872571,17.8710824,Kujawsko-Pomorskie
53.60824,19.2668951,Warmińsko-Mazurskie
53.6308819,21.8015689,Warmińsko-Mazurskie
53.6390404,21.5322325,Warmińsko-Mazurskie
53.6399256,15.6228254,Zachodniopomorskie
53.6479237,18.7276649,Kujawsko-Pomorskie
53.669031,15.1234448,Zachodniopomorskie
53.6844624,16.9402497,Pomorskie
53.6916512,17.5702189,Pomorskie
53.6995538,22.4297898,Warmińsko-Mazurskie
53.7029663,16.6976795,Zachodniopomorskie
53.7076135,16.7079832,Zachodniopomorskie
53.7180166,19.3364781,Warmińsko-Mazurskie
53.7204496,16.6660642,Zachodniopomorskie
53.7548493,19.2026924,Pomorskie
53.7693922,16.0950473,Zachodniopomorskie
53.7953711,17.9756319,Pomorskie
53.7991931,22.3599673,Warmińsko-Mazurskie
53.8094938,21.952801,Warmińsko-Mazurskie
53.8243143,14.9837885,Zachodniopomorskie
53.8312837,20.6934336,Warmińsko-Mazurskie
53.8375245,22.9885165,Podlaskie
53.9055112,14.2412865,Zachodniopomorskie
53.9089296,14.2475183,Zachodniopomorskie
53.9124696,19.9402612,Warmińsko-Mazurskie
53.919918,19.0314274,Pomorskie
53.9262303,18.7006593,Pomorskie
53.9263923,16.2515623,Zachodniopomorskie
53.9265544,16.2520945,Zachodniopomorskie
53.9375809,18.3279437,Pomorskie
53.9643043,18.5064531,Pomorskie
53.9769159,18.5361974,Pomorskie
53.9983953,16.9718602,Pomorskie
54.0320378,14.8090059,Zachodniopomorskie
54.0535343,21.1456295,Warmińsko-Mazurskie
54.0597645,19.6700053,Warmińsko-Mazurskie
54.069708,18.4446877,Pomorskie
54.0785288,15.0090006,Zachodniopomorskie
54.0789252,15.0087163,Zachodniopomorskie
54.081374,21.3671861,Warmińsko-Mazurskie
54.1169278,20.1397365,Warmińsko-Mazurskie
54.1187908,17.976714,Pomorskie
54.1196324,16.6861525,Zachodniopomorskie
54.1220039,17.9699563,Pomorskie
54.1243899,22.9217109,Podlaskie
54.1621545,15.5417175,Zachodniopomorskie
54.1807422,16.1792877,Zachodniopomorskie
54.1882657,16.178376,Zachodniopomorskie
54.2023362,15.7484691,Zachodniopomorskie
54.2105883,16.2058122,Zachodniopomorskie
54.2119339,19.1096133,Pomorskie
54.2370835,16.8907125,Pomorskie
54.2563774,16.0507052,Zachodniopomorskie
54.2571587,16.0507156,Zachodniopomorskie
54.2590117,18.6395417,Pomorskie
54.3248016,19.1127185,Pomorskie
54.3294048,19.1785731,Pomorskie
54.378814,19.4420784,Pomorskie
54.3819484,16.3210093,Zachodniopomorskie
54.4186677,18.4780893,Pomorskie
54.4269604,16.4148358,Zachodniopomorskie
54.5536573,17.7393638,Pomorskie
54.5661305,18.1057657,Pomorskie
54.581801,16.8666145,Pomorskie
54.5916781,18.4959983,Pomorskie
54.6017428,18.1532766,Pomorskie
54.602964,18.3503494,Pomorskie
54.6094959,18.8015765,Pomorskie
54.7455202,17.9010583,Pomorskie
54.7519452,18.3841897,Pomorskie
54.7542022,17.5637664,Pomorskie
54.7549776,17.5496701,Pomorskie
54.7801684,18.1674905,Pomorskie
54.7894525,18.4069088,Pomorskie
54.833391,18.3009338,Pomorskie
